galaxy_id,model_name,split_name,radial_region_label,n_test_points,rmse_kms,median_abs_residual_kms,max_abs_residual_kms,mean_normalized_abs_residual,worst_radius_kpc,worst_region_label,negative_v2_count,interpretation
NGC6503,mond_fit_a0_simple,radial_kfold_5_fold2,middle,3,3.514541196851888,3.4125920114648096,4.724372820641804,3.298317125282589,8.35,middle,0,Moderate regional holdout errors on this subset.
NGC6503,mond_fit_a0_simple,radial_kfold_5_fold3,middle,6,3.227280005260944,2.9947983618776988,4.367666593508858,3.1414937196193335,12.12,middle,0,Moderate regional holdout errors on this subset.
NGC6503,mond_fit_a0_simple,radial_kfold_5_fold4,middle,1,4.891625181249182,4.891625181249182,4.891625181249182,4.891625181249182,15.18,middle,0,Moderate regional holdout errors on this subset.
NGC6503,mond_fit_a0_simple,radial_kfold_5_fold4,outer,5,4.029039785354166,3.948418422981902,4.3593604628718765,2.4433620025710554,18.23,outer,0,Moderate regional holdout errors on this subset.
NGC6503,mond_fit_a0_simple,radial_kfold_5_fold5,outer,6,5.834770399998636,5.530533814356687,8.498899649598116,1.934859642553164,22.76,outer,0,Moderate regional holdout errors on this subset.
NGC6503,nfw_refit,even_odd_index,inner,5,17.22143647021527,5.627221300152186,28.25933125215695,4.523993772781371,1.52,inner,0,Regional holdout RMSE diagnostic.
NGC6503,nfw_refit,even_odd_index,middle,5,2.427450083783023,1.445776530519666,3.8646609702604735,2.140426784839525,12.12,middle,0,Moderate regional holdout errors on this subset.
NGC6503,nfw_refit,even_odd_index,outer,5,2.4937161313025595,2.327325748745963,3.134386222740048,1.1014559143876688,21.29,outer,0,Moderate regional holdout errors on this subset.
NGC6503,nfw_refit,inner_middle_outer_blocked,middle,10,7.628009278792423,7.635985530451933,9.601153361241655,7.469644694769585,12.12,middle,0,Moderate regional holdout errors on this subset.
NGC6503,nfw_refit,radial_kfold_5_fold1,inner,7,22.55524569710681,14.82570281454963,40.41766974592943,7.801157306326111,2.28,inner,0,Regional holdout RMSE diagnostic.
NGC6503,nfw_refit,radial_kfold_5_fold2,inner,3,1.5157254609006343,0.8188405932519771,2.459916797531136,0.615295208863787,6.07,inner,0,Moderate regional holdout errors on this subset.
NGC6503,nfw_refit,radial_kfold_5_fold2,middle,3,1.5046166421566989,1.2160755265975354,2.2230296555689364,1.349377201646656,9.86,middle,0,Moderate regional holdout errors on this subset.
NGC6503,nfw_refit,radial_kfold_5_fold3,middle,6,3.859275279662236,4.161051889873676,5.232868438006832,3.562147561974084,12.12,middle,0,Moderate regional holdout errors on this subset.
NGC6503,nfw_refit,radial_kfold_5_fold4,middle,1,0.7114491776238197,0.7114491776238197,0.7114491776238197,0.7114491776238197,15.18,middle,0,Moderate regional holdout errors on this subset.
NGC6503,nfw_refit,radial_kfold_5_fold4,outer,5,3.0530588025359595,2.833231023309395,4.703978329255719,1.4510294395283552,18.97,outer,0,Moderate regional holdout errors on this subset.
NGC6503,nfw_refit,radial_kfold_5_fold5,outer,6,6.97046857445035,6.688030078612989,9.002247936434046,2.386733930057718,23.5,outer,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_3knot,even_odd_index,inner,5,15.374663762667511,4.130893311705407,25.946534445986075,3.982224835238237,1.52,inner,0,Regional holdout RMSE diagnostic.
NGC6503,tdf_3knot,even_odd_index,middle,5,1.9934202802857905,1.9643988233057996,3.150948527617601,1.5860875110939645,9.11,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_3knot,even_odd_index,outer,5,4.552727577796594,1.57480974209399,8.927021917542248,1.2119919466402564,22.76,outer,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_3knot,inner_middle_outer_blocked,middle,10,4.533622305080443,2.5258817535383002,8.25207260380951,3.519775292094151,8.35,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_3knot,radial_kfold_5_fold1,inner,7,21.364847025103373,13.049848687929682,38.97629690147494,7.203211727275746,2.28,inner,0,Regional holdout RMSE diagnostic.
NGC6503,tdf_3knot,radial_kfold_5_fold2,inner,3,12.270072146637274,12.585973344840257,12.859946113416385,6.125713732978542,7.59,inner,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_3knot,radial_kfold_5_fold2,middle,3,10.123538390967358,10.075298745996406,11.55318327535008,10.047145619222945,8.35,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_3knot,radial_kfold_5_fold3,middle,6,2.883057520886383,2.457319383290816,4.508944117274709,2.5394376942405423,14.44,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_3knot,radial_kfold_5_fold4,middle,1,1.1631544952020363,1.1631544952020505,1.1631544952020505,1.1631544952020505,15.18,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_3knot,radial_kfold_5_fold4,outer,5,2.2574910289255143,2.273142813487283,2.7366309966682394,1.3110229854819608,16.65,outer,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_3knot,radial_kfold_5_fold5,outer,6,1.832904833524451,1.0040983928531872,3.8113354769787264,0.3623247956133056,23.5,outer,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,even_odd_index,inner,5,8.221934780009512,3.5285914611967684,14.51725676737685,2.5345530232109956,4.55,inner,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,even_odd_index,middle,5,1.0531972021268936,1.0990407247314948,1.4701722600097469,0.983837441305036,12.12,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,even_odd_index,outer,5,1.8525997900476154,0.6530290170722566,3.7315268051876274,0.4783407783008329,22.76,outer,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,inner_middle_outer_blocked,middle,10,1.9107638187807467,1.1474633324356063,4.0725578255957515,1.4599621289226477,8.35,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,radial_kfold_5_fold1,inner,7,20.4849353662888,11.337425392625905,38.05240359045388,6.568363963682565,2.28,inner,0,Regional holdout RMSE diagnostic.
NGC6503,tdf_5knot,radial_kfold_5_fold2,inner,3,11.224118381513431,11.775618918101586,13.304128416868735,5.495225780017637,6.83,inner,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,radial_kfold_5_fold2,middle,3,9.07490239672407,9.178667398497367,10.90472281442598,8.90304881529183,8.35,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,radial_kfold_5_fold3,middle,6,1.1533444721017378,1.051176355355068,1.9585516176025235,1.0308933658525419,12.12,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,radial_kfold_5_fold4,middle,1,2.226656729358524,2.22665672935851,2.22665672935851,2.22665672935851,15.18,middle,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,radial_kfold_5_fold4,outer,5,2.479680034264489,2.079119415235553,3.2442456282380903,1.3962342132182044,18.23,outer,0,Moderate regional holdout errors on this subset.
NGC6503,tdf_5knot,radial_kfold_5_fold5,outer,6,3.0767664485334443,1.9859693192220718,5.780947931201325,0.7022277764552087,23.5,outer,0,Moderate regional holdout errors on this subset.
NGC7814,mond_fit_a0_simple,even_odd_index,inner,3,46.57481618138347,41.186605618298415,66.50614126527302,4.879272140935007,1.72,inner,0,Regional holdout RMSE diagnostic.
NGC7814,mond_fit_a0_simple,even_odd_index,middle,3,3.7805103329478897,2.6232621063790873,5.994740301110937,0.9991854175773932,8.37,middle,0,Moderate regional holdout errors on this subset.
NGC7814,mond_fit_a0_simple,even_odd_index,outer,3,11.94661592249541,11.76902342408664,15.499679229703077,2.483747605066151,19.53,outer,0,Moderate regional holdout errors on this subset.
NGC7814,mond_fit_a0_simple,inner_middle_outer_blocked,middle,6,7.76014623123922,5.8517529864390525,13.751401632417355,1.9365066358571694,7.26,middle,0,Moderate regional holdout errors on this subset.
NGC7814,mond_fit_a0_simple,radial_kfold_5_fold1,inner,4,63.93762307762299,60.66633417517528,84.7829919643936,6.010888112473298,0.63,inner,0,Regional holdout RMSE diagnostic.
NGC7814,mond_fit_a0_simple,radial_kfold_5_fold2,inner,2,27.239901843380082,26.6712210383659,32.20820765200426,5.046792948643931,5.03,inner,0,Regional holdout RMSE diagnostic.
NGC7814,mond_fit_a0_simple,radial_kfold_5_fold2,middle,2,10.696687681925685,10.370129807171907,12.993016603636022,2.384895434750627,7.26,middle,0,Moderate regional holdout errors on this subset.
NGC7814,mond_fit_a0_simple,radial_kfold_5_fold3,middle,4,3.287827466360088,3.28765210493259,4.487159592632594,0.984687255614823,9.5,middle,0,Moderate regional holdout errors on this subset.
NGC7814,mond_fit_a0_simple,radial_kfold_5_fold4,outer,3,9.225726453911085,9.162225025289873,11.461960386386435,2.3895228015473964,16.18,outer,0,Moderate regional holdout errors on this subset.
NGC7814,mond_fit_a0_simple,radial_kfold_5_fold5,outer,3,16.25041534561883,16.269516333427617,18.030898774619004,3.3040971563399952,19.53,outer,0,Regional holdout RMSE diagnostic.
NGC7814,nfw_refit,even_odd_index,inner,3,43.075058817713,35.94229567153184,64.03593243993504,4.132464881309425,1.72,inner,0,Regional holdout RMSE diagnostic.
NGC7814,nfw_refit,even_odd_index,middle,3,0.6246609217505895,0.3437246646935818,1.0236701413007268,0.17009484991075485,10.65,middle,0,Moderate regional holdout errors on this subset.
NGC7814,nfw_refit,even_odd_index,outer,3,1.612133663397009,1.570704872907129,2.277926747332458,0.3392916471862893,15.09,outer,0,Moderate regional holdout errors on this subset.
NGC7814,nfw_refit,inner_middle_outer_blocked,middle,6,2.205445520297561,1.0943475240977847,4.735998183950244,0.4064386889753966,7.26,middle,0,Moderate regional holdout errors on this subset.
NGC7814,nfw_refit,radial_kfold_5_fold1,inner,4,61.18732131284442,57.24044849282643,83.85151884451,5.590711552969206,0.63,inner,0,Regional holdout RMSE diagnostic.
NGC7814,nfw_refit,radial_kfold_5_fold2,inner,2,20.10346292258231,19.243597749076002,25.06022625289154,3.63441731107302,5.03,inner,0,Regional holdout RMSE diagnostic.
NGC7814,nfw_refit,radial_kfold_5_fold2,middle,2,3.723881215375507,2.831762498779085,5.2501116168211865,0.5108308173973412,7.26,middle,0,Moderate regional holdout errors on this subset.
NGC7814,nfw_refit,radial_kfold_5_fold3,middle,4,1.3647938443285108,1.171159909522416,1.9578717873317544,0.4211875418800839,9.5,middle,0,Moderate regional holdout errors on this subset.
NGC7814,nfw_refit,radial_kfold_5_fold4,outer,3,3.046258862181485,3.0796027657910656,3.2585703920562423,0.833059015033648,15.09,outer,0,Moderate regional holdout errors on this subset.
NGC7814,nfw_refit,radial_kfold_5_fold5,outer,3,1.2155200235871335,1.04411724047975,1.8258946396454403,0.19912843140255057,17.36,outer,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_3knot,even_odd_index,inner,3,236.20894705041692,230.0,250.0,32.17054263565891,1.72,inner,3,Large inner-region holdout errors for TDF on NGC7814 (exploratory).
NGC7814,tdf_3knot,even_odd_index,middle,3,130.491706864661,2.1877521430293996,226.0,25.61121900713172,8.37,middle,1,Elevated regional holdout RMSE for TDF on NGC7814.
NGC7814,tdf_3knot,even_odd_index,outer,3,0.6871177103394146,0.5310334399684393,1.017999622911674,0.1373981810703633,17.36,outer,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_3knot,inner_middle_outer_blocked,middle,6,148.77570387550693,87.95656960754947,227.0,26.687001886252244,7.26,middle,2,Regional holdout RMSE diagnostic.
NGC7814,tdf_3knot,radial_kfold_5_fold1,inner,4,59.37763562696415,54.97711040365235,83.31658146569873,5.286976612194714,0.63,inner,0,Regional holdout RMSE diagnostic.
NGC7814,tdf_3knot,radial_kfold_5_fold2,inner,2,31.002000579254833,30.462745292585506,36.21993116375344,5.810014669565897,6.14,inner,0,Regional holdout RMSE diagnostic.
NGC7814,tdf_3knot,radial_kfold_5_fold2,middle,2,33.328216187772526,33.0325549031473,37.46203690779092,7.920548926500691,7.26,middle,0,Regional holdout RMSE diagnostic.
NGC7814,tdf_3knot,radial_kfold_5_fold3,middle,4,86.89115067319814,2.1523610729871763,173.7480077941749,11.643297700918716,9.5,middle,0,Regional holdout RMSE diagnostic.
NGC7814,tdf_3knot,radial_kfold_5_fold4,outer,3,0.6138447200466705,0.655337723931467,0.7726066921865709,0.1586798381112907,16.18,outer,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_3knot,radial_kfold_5_fold5,outer,3,0.9020595761518565,1.0071104635080417,1.1911739994052368,0.15396971085396408,19.53,outer,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_5knot,even_odd_index,inner,3,196.13183278786636,230.0,250.0,17.555370014338845,1.72,inner,2,Large inner-region holdout errors for TDF on NGC7814 (exploratory).
NGC7814,tdf_5knot,even_odd_index,middle,3,2.914967646249592,1.0856608368023617,4.92643311877822,0.7130513887286541,8.37,middle,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_5knot,even_odd_index,outer,3,1.069655990736625,0.8141884333657856,1.6327432733868363,0.20811001089010825,19.53,outer,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_5knot,inner_middle_outer_blocked,middle,6,4.904352359187901,4.064937782623062,8.260995053793948,1.0755751103424211,8.37,middle,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_5knot,radial_kfold_5_fold1,inner,4,55.594213115274115,49.905779379467646,82.13866592911802,4.599199007192312,0.63,inner,0,Regional holdout RMSE diagnostic.
NGC7814,tdf_5knot,radial_kfold_5_fold2,inner,2,26.45121924802187,25.662203632106653,32.07455924071226,4.851753380975919,5.03,inner,0,Regional holdout RMSE diagnostic.
NGC7814,tdf_5knot,radial_kfold_5_fold2,middle,2,7.81023800132488,7.132763406619432,10.314508811665178,1.5267276477088447,7.26,middle,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_5knot,radial_kfold_5_fold3,middle,4,7.8463621911152694,7.68524967534303,9.886321282231393,2.696616966292752,10.65,middle,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_5knot,radial_kfold_5_fold4,outer,3,3.626749464934178,3.4612908265569047,4.329403472679303,0.9793654372545054,15.09,outer,0,Moderate regional holdout errors on this subset.
NGC7814,tdf_5knot,radial_kfold_5_fold5,outer,3,2.792401335991607,2.48276220226262,3.898273656599883,0.5336748089109759,19.53,outer,0,Moderate regional holdout errors on this subset.
