galaxy_id,disk_scale,bulge_scale,plausible_scale_flag,model_name,split_name,total_holdout_rmse_kms,inner_holdout_rmse_kms,middle_holdout_rmse_kms,outer_holdout_rmse_kms,n_test_points,fit_success,fit_status,negative_v2_count,boundary_limited_flag,comparison_mode,analysis_stage
NGC2403,0.7,1.3,False,nfw_refit_scaled,even_odd_index,5.0053946795216335,5.226797731495032,6.861605177354557,0.8722886893052828,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,0.7,1.3,False,mond_fit_a0_scaled,even_odd_index,8.10505139277264,8.439830453664882,10.17420854766263,4.725496437467351,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.2,False,tdf_3knot,even_odd_index,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.2,False,tdf_5knot,even_odd_index,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.2,False,nfw_refit_scaled,even_odd_index,9.756511070099723,11.773198874906091,11.63503007181071,3.4038784148241454,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.2,False,mond_fit_a0_scaled,even_odd_index,14.24104906222355,16.185032712287512,16.70098332542781,8.218534373228612,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.5,True,tdf_3knot,even_odd_index,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.5,True,tdf_5knot,even_odd_index,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.5,True,nfw_refit_scaled,even_odd_index,9.756511070099723,11.773198874906091,11.63503007181071,3.4038784148241454,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.5,True,mond_fit_a0_scaled,even_odd_index,14.24104906222355,16.185032712287512,16.70098332542781,8.218534373228612,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.7,True,tdf_3knot,even_odd_index,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.7,True,tdf_5knot,even_odd_index,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.7,True,nfw_refit_scaled,even_odd_index,9.756511070099723,11.773198874906091,11.63503007181071,3.4038784148241454,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,0.7,True,mond_fit_a0_scaled,even_odd_index,14.24104906222355,16.185032712287512,16.70098332542781,8.218534373228612,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,1.0,True,tdf_3knot,even_odd_index,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,1.0,True,tdf_5knot,even_odd_index,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,1.0,True,nfw_refit_scaled,even_odd_index,9.756511070099723,11.773198874906091,11.63503007181071,3.4038784148241454,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,1.0,True,mond_fit_a0_scaled,even_odd_index,14.24104906222355,16.185032712287512,16.70098332542781,8.218534373228612,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,1.3,False,tdf_3knot,even_odd_index,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,1.3,False,tdf_5knot,even_odd_index,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,1.3,False,nfw_refit_scaled,even_odd_index,9.756511070099723,11.773198874906091,11.63503007181071,3.4038784148241454,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.0,1.3,False,mond_fit_a0_scaled,even_odd_index,14.24104906222355,16.185032712287512,16.70098332542781,8.218534373228612,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.2,False,tdf_3knot,even_odd_index,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.2,False,tdf_5knot,even_odd_index,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.2,False,nfw_refit_scaled,even_odd_index,16.281760622763954,20.66428086842457,18.947075475619016,3.0468039062301715,36,True,ok:4,0,True,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.2,False,mond_fit_a0_scaled,even_odd_index,20.2715950115695,23.896104673620965,23.146149034356768,11.226961265006837,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.5,True,tdf_3knot,even_odd_index,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.5,True,tdf_5knot,even_odd_index,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.5,True,nfw_refit_scaled,even_odd_index,16.281760622763954,20.66428086842457,18.947075475619016,3.0468039062301715,36,True,ok:4,0,True,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.5,True,mond_fit_a0_scaled,even_odd_index,20.2715950115695,23.896104673620965,23.146149034356768,11.226961265006837,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.7,True,tdf_3knot,even_odd_index,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.7,True,tdf_5knot,even_odd_index,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.7,True,nfw_refit_scaled,even_odd_index,16.281760622763954,20.66428086842457,18.947075475619016,3.0468039062301715,36,True,ok:4,0,True,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,0.7,True,mond_fit_a0_scaled,even_odd_index,20.2715950115695,23.896104673620965,23.146149034356768,11.226961265006837,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,1.0,True,tdf_3knot,even_odd_index,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,1.0,True,tdf_5knot,even_odd_index,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,1.0,True,nfw_refit_scaled,even_odd_index,16.281760622763954,20.66428086842457,18.947075475619016,3.0468039062301715,36,True,ok:4,0,True,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,1.0,True,mond_fit_a0_scaled,even_odd_index,20.2715950115695,23.896104673620965,23.146149034356768,11.226961265006837,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,1.3,False,tdf_3knot,even_odd_index,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,1.3,False,tdf_5knot,even_odd_index,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,1.3,False,nfw_refit_scaled,even_odd_index,16.281760622763954,20.66428086842457,18.947075475619016,3.0468039062301715,36,True,ok:4,0,True,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC2403,1.3,1.3,False,mond_fit_a0_scaled,even_odd_index,20.2715950115695,23.896104673620965,23.146149034356768,11.226961265006837,36,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.2,False,tdf_3knot,even_odd_index,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.2,False,tdf_5knot,even_odd_index,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.2,False,nfw_refit_scaled,even_odd_index,7.831348983290184,13.149764558623264,2.5359245936577626,2.1547294963168357,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.2,False,mond_fit_a0_scaled,even_odd_index,7.425416125895153,10.277403624707196,5.0707592744009995,5.837190166856223,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.5,False,tdf_3knot,even_odd_index,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.5,False,tdf_5knot,even_odd_index,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.5,False,nfw_refit_scaled,even_odd_index,7.831348983290184,13.149764558623264,2.5359245936577626,2.1547294963168357,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.5,False,mond_fit_a0_scaled,even_odd_index,7.425416125895153,10.277403624707196,5.0707592744009995,5.837190166856223,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.7,False,tdf_3knot,even_odd_index,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.7,False,tdf_5knot,even_odd_index,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.7,False,nfw_refit_scaled,even_odd_index,7.831348983290184,13.149764558623264,2.5359245936577626,2.1547294963168357,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,0.7,False,mond_fit_a0_scaled,even_odd_index,7.425416125895153,10.277403624707196,5.0707592744009995,5.837190166856223,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,1.0,False,tdf_3knot,even_odd_index,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,1.0,False,tdf_5knot,even_odd_index,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,1.0,False,nfw_refit_scaled,even_odd_index,7.831348983290184,13.149764558623264,2.5359245936577626,2.1547294963168357,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,1.0,False,mond_fit_a0_scaled,even_odd_index,7.425416125895153,10.277403624707196,5.0707592744009995,5.837190166856223,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,1.3,False,tdf_3knot,even_odd_index,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,1.3,False,tdf_5knot,even_odd_index,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,1.3,False,nfw_refit_scaled,even_odd_index,7.831348983290184,13.149764558623264,2.5359245936577626,2.1547294963168357,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.5,1.3,False,mond_fit_a0_scaled,even_odd_index,7.425416125895153,10.277403624707196,5.0707592744009995,5.837190166856223,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.2,False,tdf_3knot,even_odd_index,7.88076746628977,12.989080617231298,2.9748536801040077,2.958634461070119,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.2,False,tdf_5knot,even_odd_index,6.818723424989798,11.644146772655375,1.1773106271246239,1.585166572834728,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.2,False,nfw_refit_scaled,even_odd_index,8.424563972386851,13.868260766435442,3.7375601518252686,2.5732900730681054,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.2,False,mond_fit_a0_scaled,even_odd_index,8.392639416748004,13.641030330902849,4.074158367002072,2.938148098825578,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.5,True,tdf_3knot,even_odd_index,7.88076746628977,12.989080617231298,2.9748536801040077,2.958634461070119,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.5,True,tdf_5knot,even_odd_index,6.818723424989798,11.644146772655375,1.1773106271246239,1.585166572834728,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.5,True,nfw_refit_scaled,even_odd_index,8.424563972386851,13.868260766435442,3.7375601518252686,2.5732900730681054,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.5,True,mond_fit_a0_scaled,even_odd_index,8.392639416748004,13.641030330902849,4.074158367002072,2.938148098825578,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.7,True,tdf_3knot,even_odd_index,7.88076746628977,12.989080617231298,2.9748536801040077,2.958634461070119,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.7,True,tdf_5knot,even_odd_index,6.818723424989798,11.644146772655375,1.1773106271246239,1.585166572834728,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.7,True,nfw_refit_scaled,even_odd_index,8.424563972386851,13.868260766435442,3.7375601518252686,2.5732900730681054,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,0.7,True,mond_fit_a0_scaled,even_odd_index,8.392639416748004,13.641030330902849,4.074158367002072,2.938148098825578,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,1.0,True,tdf_3knot,even_odd_index,7.88076746628977,12.989080617231298,2.9748536801040077,2.958634461070119,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,1.0,True,tdf_5knot,even_odd_index,6.818723424989798,11.644146772655375,1.1773106271246239,1.585166572834728,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,1.0,True,nfw_refit_scaled,even_odd_index,8.424563972386851,13.868260766435442,3.7375601518252686,2.5732900730681054,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,1.0,True,mond_fit_a0_scaled,even_odd_index,8.392639416748004,13.641030330902849,4.074158367002072,2.938148098825578,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,1.3,False,tdf_3knot,even_odd_index,7.88076746628977,12.989080617231298,2.9748536801040077,2.958634461070119,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,1.3,False,tdf_5knot,even_odd_index,6.818723424989798,11.644146772655375,1.1773106271246239,1.585166572834728,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,1.3,False,nfw_refit_scaled,even_odd_index,8.424563972386851,13.868260766435442,3.7375601518252686,2.5732900730681054,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,0.7,1.3,False,mond_fit_a0_scaled,even_odd_index,8.392639416748004,13.641030330902849,4.074158367002072,2.938148098825578,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.2,False,tdf_3knot,even_odd_index,10.447553889702954,16.359577309226218,6.69916048278224,3.865181227849677,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.2,False,tdf_5knot,even_odd_index,8.238204401776544,14.071538942608242,1.8643213939161971,1.4560675888149408,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.2,False,nfw_refit_scaled,even_odd_index,11.997968710477918,18.238991465126276,8.366921585766319,5.40255245652555,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.2,False,mond_fit_a0_scaled,even_odd_index,14.338584781220934,20.576941351302356,12.30831271247795,6.471473045736854,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.5,True,tdf_3knot,even_odd_index,10.447553889702954,16.359577309226218,6.69916048278224,3.865181227849677,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.5,True,tdf_5knot,even_odd_index,8.238204401776544,14.071538942608242,1.8643213939161971,1.4560675888149408,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.5,True,nfw_refit_scaled,even_odd_index,11.997968710477918,18.238991465126276,8.366921585766319,5.40255245652555,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.5,True,mond_fit_a0_scaled,even_odd_index,14.338584781220934,20.576941351302356,12.30831271247795,6.471473045736854,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.7,True,tdf_3knot,even_odd_index,10.447553889702954,16.359577309226218,6.69916048278224,3.865181227849677,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.7,True,tdf_5knot,even_odd_index,8.238204401776544,14.071538942608242,1.8643213939161971,1.4560675888149408,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.7,True,nfw_refit_scaled,even_odd_index,11.997968710477918,18.238991465126276,8.366921585766319,5.40255245652555,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,0.7,True,mond_fit_a0_scaled,even_odd_index,14.338584781220934,20.576941351302356,12.30831271247795,6.471473045736854,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,1.0,True,tdf_3knot,even_odd_index,10.447553889702954,16.359577309226218,6.69916048278224,3.865181227849677,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,1.0,True,tdf_5knot,even_odd_index,8.238204401776544,14.071538942608242,1.8643213939161971,1.4560675888149408,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,1.0,True,nfw_refit_scaled,even_odd_index,11.997968710477918,18.238991465126276,8.366921585766319,5.40255245652555,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,1.0,True,mond_fit_a0_scaled,even_odd_index,14.338584781220934,20.576941351302356,12.30831271247795,6.471473045736854,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,1.3,False,tdf_3knot,even_odd_index,10.447553889702954,16.359577309226218,6.69916048278224,3.865181227849677,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,1.3,False,tdf_5knot,even_odd_index,8.238204401776544,14.071538942608242,1.8643213939161971,1.4560675888149408,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,1.3,False,nfw_refit_scaled,even_odd_index,11.997968710477918,18.238991465126276,8.366921585766319,5.40255245652555,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.0,1.3,False,mond_fit_a0_scaled,even_odd_index,14.338584781220934,20.576941351302356,12.30831271247795,6.471473045736854,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.2,False,tdf_3knot,even_odd_index,104.06172336450506,89.19670077178544,145.52908398569093,57.89439605425225,21,True,ok:2;negative_v2_regions,15,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.2,False,tdf_5knot,even_odd_index,10.025183072580809,17.019783355839852,2.86236162469956,1.9096458745030076,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.2,False,nfw_refit_scaled,even_odd_index,19.425376166291382,26.975640057596713,19.350744241643216,5.468021432223823,21,True,ok:4,0,True,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.2,False,mond_fit_a0_scaled,even_odd_index,21.840219791243744,28.633748275438844,22.425125846466297,10.402297441356762,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.5,True,tdf_3knot,even_odd_index,104.06172336450506,89.19670077178544,145.52908398569093,57.89439605425225,21,True,ok:2;negative_v2_regions,15,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.5,True,tdf_5knot,even_odd_index,10.025183072580809,17.019783355839852,2.86236162469956,1.9096458745030076,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.5,True,nfw_refit_scaled,even_odd_index,19.425376166291382,26.975640057596713,19.350744241643216,5.468021432223823,21,True,ok:4,0,True,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.5,True,mond_fit_a0_scaled,even_odd_index,21.840219791243744,28.633748275438844,22.425125846466297,10.402297441356762,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.7,True,tdf_3knot,even_odd_index,104.06172336450506,89.19670077178544,145.52908398569093,57.89439605425225,21,True,ok:2;negative_v2_regions,15,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.7,True,tdf_5knot,even_odd_index,10.025183072580809,17.019783355839852,2.86236162469956,1.9096458745030076,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.7,True,nfw_refit_scaled,even_odd_index,19.425376166291382,26.975640057596713,19.350744241643216,5.468021432223823,21,True,ok:4,0,True,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,0.7,True,mond_fit_a0_scaled,even_odd_index,21.840219791243744,28.633748275438844,22.425125846466297,10.402297441356762,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,1.0,True,tdf_3knot,even_odd_index,104.06172336450506,89.19670077178544,145.52908398569093,57.89439605425225,21,True,ok:2;negative_v2_regions,15,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,1.0,True,tdf_5knot,even_odd_index,10.025183072580809,17.019783355839852,2.86236162469956,1.9096458745030076,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,1.0,True,nfw_refit_scaled,even_odd_index,19.425376166291382,26.975640057596713,19.350744241643216,5.468021432223823,21,True,ok:4,0,True,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,1.0,True,mond_fit_a0_scaled,even_odd_index,21.840219791243744,28.633748275438844,22.425125846466297,10.402297441356762,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,1.3,False,tdf_3knot,even_odd_index,104.06172336450506,89.19670077178544,145.52908398569093,57.89439605425225,21,True,ok:2;negative_v2_regions,15,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
NGC3198,1.3,1.3,False,tdf_5knot,even_odd_index,10.025183072580809,17.019783355839852,2.86236162469956,1.9096458745030076,21,True,ok:2,0,False,train_only_scaled_holdout,phase_4g_ml_scaled_fair_baseline_comparison
